suite,family,adapter,instance,instance_group,planner,heuristic,config,seed,repetition,timeout_s,memory_limit_mb,outcome,solved,valid,wall_time_s,cost,plan_length,makespan,sum_of_costs,expanded,generated,evaluated,peak_rss_mb,error,note,timestamp_utc,harness_version,harness_sha,python_version,platform,cpu_model,cpu_count,hostname,package_versions,schema_version
classical-coverage,classical,jupyddl,miconic/s11-0,miconic,astar,lmcut,,0,0,20.0,3072,timeout,False,False,20.09600952299661,,,,,197,4311,860,26.12,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-0,miconic,astar,hmax,,0,0,20.0,3072,timeout,False,False,20.101040892001038,,,,,25364,550208,56077,50.25,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-1,miconic,bfs,,,0,0,20.0,3072,timeout,False,False,20.156498713000474,,,,,189698,4115652,0,203.12,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-1,miconic,dijkstra,,,0,0,20.0,3072,timeout,False,False,20.160372195998207,,,,,169590,3679525,0,187.65,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-1,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.2552765279979212,37,37,,,41,916,498,26.21,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-1,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.24620318500092253,42,42,,,44,976,492,26.21,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-1,miconic,astar,lmcut,,0,0,20.0,3072,timeout,False,False,20.283545082002092,,,,,101,2233,943,26.34,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s11-1,miconic,astar,hmax,,0,0,20.0,3072,timeout,False,False,20.10306883299927,,,,,25072,544485,55371,49.81,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-0,miconic,bfs,,,0,0,20.0,3072,timeout,False,False,20.161193661999278,,,,,174264,4125323,0,174.79,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-0,miconic,dijkstra,,,0,0,20.0,3072,timeout,False,False,20.172410552997462,,,,,162199,3839681,0,180.11,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-0,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.3179653680017509,42,42,,,63,1496,583,28.71,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-0,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.3148664260006626,46,46,,,59,1405,585,28.62,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-0,miconic,astar,lmcut,,0,0,20.0,3072,timeout,False,False,20.549094314003014,,,,,104,2495,709,28.71,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-0,miconic,astar,hmax,,0,0,20.0,3072,timeout,False,False,20.11154018600064,,,,,20051,475353,47230,43.79,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-1,miconic,bfs,,,0,0,20.0,3072,timeout,False,False,20.155319386001793,,,,,173186,4098720,0,176.96,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-1,miconic,dijkstra,,,0,0,20.0,3072,timeout,False,False,20.164339007002127,,,,,160404,3795089,0,172.26,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-1,miconic,gbfs,hff,,0,0,20.0,3072,solved,True,True,0.3183438300002308,44,44,,,61,1461,594,28.71,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-1,miconic,gbfs,hadd,,0,0,20.0,3072,solved,True,True,0.32010873000035645,45,45,,,52,1252,590,28.59,,,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-1,miconic,astar,lmcut,,0,0,20.0,3072,timeout,False,False,20.232748489001096,,,,,118,2818,693,28.59,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
classical-coverage,classical,jupyddl,miconic/s12-1,miconic,astar,hmax,,0,0,20.0,3072,timeout,False,False,20.11591559199951,,,,,18718,443694,46683,43.46,,planner stopped on its internal time limit,2026-08-20T20:46:09+00:00,0.1.0,81d9ca15e4c6,3.10.12,Linux 6.8.0-136-generic (x86_64),11th Gen Intel(R) Core(TM) i7-11850H @ 2.50GHz,16,wardn-thinkpad,"{""cuda-planning"": ""not-installed"", ""jupyddl"": ""2.3.0"", ""matplotlib"": ""3.10.9"", ""numpy"": ""2.2.6"", ""openplan-bench"": ""0.1.0"", ""pymapf"": ""0.8.0""}",1
